Sheet,State_Territory,Total_Transactions,Unprocessed_Transactions,Z_Total_Nonmatches,Total_Matches,X_Single_Match_Alive,Y_Single_Match_Deceased,V_Multiple_Match_Alive,T_Multiple_Match_Deceased,W_Multiple_Match_Mixed,PercentNonMatch,PercentMatchDeceased,Year,Date,DayOfYear,ISOyear,ISOweek
2017-01-14,New Jersey,526,0,207,319,316,2,1,0,0,39.354,0.627,2017,2017-01-14,14,2017,2
2017-01-14,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,New York,6295,0,2621,3674,3672,2,0,0,0,41.636,0.054,2017,2017-01-14,14,2017,2
2017-01-14,North Carolina,680,0,159,521,521,0,0,0,0,23.382,0,2017,2017-01-14,14,2017,2
2017-01-14,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,Ohio,160,0,86,74,74,0,0,0,0,53.75,0,2017,2017-01-14,14,2017,2
2017-01-14,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,Oregon,393,0,218,175,171,4,0,0,0,55.471,2.286,2017,2017-01-14,14,2017,2
2017-01-14,Pennsylvania,643,0,145,498,498,0,0,0,0,22.551,0,2017,2017-01-14,14,2017,2
2017-01-14,Rhode Island,233,0,18,215,214,1,0,0,0,7.725,0.465,2017,2017-01-14,14,2017,2
2017-01-14,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,South Dakota,59,0,10,49,49,0,0,0,0,16.949,0,2017,2017-01-14,14,2017,2
2017-01-14,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,Texas,3142,0,212,2930,2929,1,0,0,0,6.747,0.034,2017,2017-01-14,14,2017,2
2017-01-14,Utah,567,0,85,482,481,1,0,0,0,14.991,0.207,2017,2017-01-14,14,2017,2
2017-01-14,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,Washington,249,0,66,183,183,0,0,0,0,26.506,0,2017,2017-01-14,14,2017,2
2017-01-14,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-14,14,2017,2
2017-01-14,Wisconsin,1181,0,146,1035,1032,3,0,0,0,12.362,0.29,2017,2017-01-14,14,2017,2
2017-01-14,Wyoming,264,0,22,242,242,0,0,0,0,8.333,0,2017,2017-01-14,14,2017,2
2017-01-14,Total,41441,0,11773,29668,29392,271,5,0,0,28.409,0.913,2017,2017-01-14,14,2017,2
2017-01-07,Alabama,593,0,77,516,503,13,0,0,0,12.985,2.519,2017,2017-01-07,7,2017,1
2017-01-07,Alaska,42,0,12,30,29,1,0,0,0,28.571,3.333,2017,2017-01-07,7,2017,1
2017-01-07,Arizona,736,0,337,399,389,10,0,0,0,45.788,2.506,2017,2017-01-07,7,2017,1
2017-01-07,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,California,6488,0,3678,2810,2753,56,1,0,0,56.689,1.993,2017,2017-01-07,7,2017,1
2017-01-07,Colorado,220,0,38,182,182,0,0,0,0,17.273,0,2017,2017-01-07,7,2017,1
2017-01-07,Connecticut,43,0,6,37,37,0,0,0,0,13.953,0,2017,2017-01-07,7,2017,1
2017-01-07,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Florida,250,0,57,193,193,0,0,0,0,22.8,0,2017,2017-01-07,7,2017,1
2017-01-07,Georgia,237,0,61,176,175,1,0,0,0,25.738,0.568,2017,2017-01-07,7,2017,1
2017-01-07,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Idaho,858,0,169,689,659,30,0,0,0,19.697,4.354,2017,2017-01-07,7,2017,1
2017-01-07,Illinois,7629,0,1093,6536,6529,7,0,0,0,14.327,0.107,2017,2017-01-07,7,2017,1
2017-01-07,Indiana,3903,0,409,3494,3479,15,0,0,0,10.479,0.429,2017,2017-01-07,7,2017,1
2017-01-07,Iowa,281,0,49,232,228,4,0,0,0,17.438,1.724,2017,2017-01-07,7,2017,1
2017-01-07,Kansas,176,0,36,140,137,3,0,0,0,20.455,2.143,2017,2017-01-07,7,2017,1
2017-01-07,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Louisiana,165,0,26,139,139,0,0,0,0,15.758,0,2017,2017-01-07,7,2017,1
2017-01-07,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Maryland,165,0,39,126,126,0,0,0,0,23.636,0,2017,2017-01-07,7,2017,1
2017-01-07,Massachusetts,168,0,51,117,117,0,0,0,0,30.357,0,2017,2017-01-07,7,2017,1
2017-01-07,Michigan,17,0,4,13,13,0,0,0,0,23.529,0,2017,2017-01-07,7,2017,1
2017-01-07,Minnesota,1490,0,243,1247,1239,8,0,0,0,16.309,0.642,2017,2017-01-07,7,2017,1
2017-01-07,Mississippi,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Missouri,1745,0,552,1193,1166,27,0,0,0,31.633,2.263,2017,2017-01-07,7,2017,1
2017-01-07,Montana,417,0,260,157,155,2,0,0,0,62.35,1.274,2017,2017-01-07,7,2017,1
2017-01-07,Nebraska,29,0,8,21,21,0,0,0,0,27.586,0,2017,2017-01-07,7,2017,1
2017-01-07,Nevada,177,0,106,71,71,0,0,0,0,59.887,0,2017,2017-01-07,7,2017,1
2017-01-07,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,New Jersey,468,0,168,300,296,4,0,0,0,35.897,1.333,2017,2017-01-07,7,2017,1
2017-01-07,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,New York,4795,0,2085,2710,2710,0,0,0,0,43.483,0,2017,2017-01-07,7,2017,1
2017-01-07,North Carolina,477,0,91,386,385,1,0,0,0,19.078,0.259,2017,2017-01-07,7,2017,1
2017-01-07,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Ohio,164,0,89,75,75,0,0,0,0,54.268,0,2017,2017-01-07,7,2017,1
2017-01-07,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Oregon,232,0,111,121,120,1,0,0,0,47.845,0.826,2017,2017-01-07,7,2017,1
2017-01-07,Pennsylvania,704,0,155,549,549,0,0,0,0,22.017,0,2017,2017-01-07,7,2017,1
2017-01-07,Rhode Island,242,0,31,211,211,0,0,0,0,12.81,0,2017,2017-01-07,7,2017,1
2017-01-07,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,South Dakota,109,0,20,89,89,0,0,0,0,18.349,0,2017,2017-01-07,7,2017,1
2017-01-07,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Texas,2378,0,150,2228,2228,0,0,0,0,6.308,0,2017,2017-01-07,7,2017,1
2017-01-07,Utah,268,0,31,237,236,1,0,0,0,11.567,0.422,2017,2017-01-07,7,2017,1
2017-01-07,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Washington,310,0,156,154,154,0,0,0,0,50.323,0,2017,2017-01-07,7,2017,1
2017-01-07,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Wisconsin,0,0,0,0,0,0,0,0,0,NA,NA,2017,2017-01-07,7,2017,1
2017-01-07,Wyoming,343,0,61,282,280,2,0,0,0,17.784,0.709,2017,2017-01-07,7,2017,1
2017-01-07,Total,36319,0,10459,25860,25673,186,1,0,0,28.798,0.719,2017,2017-01-07,7,2017,1
totals-2016,Alabama,90654,0,21006,69648,68186,1444,6,0,12,23.172,2.073,2016,NA,NA,NA,NA
totals-2016,Alaska,4431,0,1236,3195,2518,677,0,0,0,27.894,21.189,2016,NA,NA,NA,NA
totals-2016,Arizona,72645,0,24210,48435,47884,551,0,0,0,33.326,1.138,2016,NA,NA,NA,NA
totals-2016,Arkansas,5095,0,1489,3606,3600,6,0,0,0,29.225,0.166,2016,NA,NA,NA,NA
totals-2016,California,494176,0,233122,261054,260146,870,37,0,1,47.174,0.333,2016,NA,NA,NA,NA
totals-2016,Colorado,72664,0,19910,52754,52746,4,2,0,2,27.4,0.008,2016,NA,NA,NA,NA
totals-2016,Connecticut,37980,0,9550,28430,28423,3,2,0,2,25.145,0.011,2016,NA,NA,NA,NA
totals-2016,Delaware,110,0,3,107,107,0,0,0,0,2.727,0,2016,NA,NA,NA,NA
totals-2016,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Florida,206187,0,69631,136556,136505,30,19,0,2,33.771,0.022,2016,NA,NA,NA,NA
totals-2016,Georgia,177050,0,96984,80066,78835,1216,15,0,0,54.778,1.519,2016,NA,NA,NA,NA
totals-2016,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Idaho,81448,0,20280,61168,59512,1646,9,0,1,24.899,2.691,2016,NA,NA,NA,NA
totals-2016,Illinois,1090183,0,162555,927628,919352,8158,98,0,20,14.911,0.879,2016,NA,NA,NA,NA
totals-2016,Indiana,341040,0,39020,302020,300820,1137,45,0,18,11.441,0.376,2016,NA,NA,NA,NA
totals-2016,Iowa,74652,0,18961,55691,55128,553,7,1,2,25.399,0.995,2016,NA,NA,NA,NA
totals-2016,Kansas,30618,0,4675,25943,25841,98,4,0,0,15.269,0.378,2016,NA,NA,NA,NA
totals-2016,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Louisiana,23594,0,3885,19709,19706,1,2,0,0,16.466,0.005,2016,NA,NA,NA,NA
totals-2016,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Maryland,51478,0,19448,32030,31986,21,21,0,2,37.779,0.066,2016,NA,NA,NA,NA
totals-2016,Massachusetts,52595,0,13518,39077,39054,18,5,0,0,25.702,0.046,2016,NA,NA,NA,NA
totals-2016,Michigan,24784,0,4162,20622,20618,3,1,0,0,16.793,0.015,2016,NA,NA,NA,NA
totals-2016,Minnesota,157004,0,16295,140709,140686,10,13,0,0,10.379,0.007,2016,NA,NA,NA,NA
totals-2016,Mississippi,324,0,85,239,231,8,0,0,0,26.235,3.347,2016,NA,NA,NA,NA
totals-2016,Missouri,249877,0,74525,175352,174101,1210,32,0,9,29.825,0.69,2016,NA,NA,NA,NA
totals-2016,Montana,66256,0,21734,44522,44445,69,7,0,1,32.803,0.155,2016,NA,NA,NA,NA
totals-2016,Nebraska,18191,0,6419,11772,11699,73,0,0,0,35.287,0.62,2016,NA,NA,NA,NA
totals-2016,Nevada,128325,0,81078,47247,47200,34,12,0,1,63.182,0.072,2016,NA,NA,NA,NA
totals-2016,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,New Jersey,81819,0,26372,55447,55034,406,7,0,0,32.232,0.732,2016,NA,NA,NA,NA
totals-2016,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,New York,529828,0,210745,319083,318978,47,51,0,7,39.776,0.015,2016,NA,NA,NA,NA
totals-2016,North Carolina,288335,0,68604,219731,219670,27,28,0,6,23.793,0.012,2016,NA,NA,NA,NA
totals-2016,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Ohio,152117,0,44329,107788,107769,15,3,0,1,29.141,0.014,2016,NA,NA,NA,NA
totals-2016,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Oregon,111229,0,33251,77978,77743,211,4,0,20,29.894,0.271,2016,NA,NA,NA,NA
totals-2016,Pennsylvania,280918,0,73200,207718,207631,63,23,0,1,26.057,0.03,2016,NA,NA,NA,NA
totals-2016,Rhode Island,21111,0,2888,18223,18213,8,1,0,1,13.68,0.044,2016,NA,NA,NA,NA
totals-2016,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,South Dakota,21346,0,2707,18639,18633,5,1,0,0,12.682,0.027,2016,NA,NA,NA,NA
totals-2016,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Texas,906267,0,390295,515972,515369,322,25,0,256,43.066,0.062,2016,NA,NA,NA,NA
totals-2016,Utah,39357,0,7829,31528,31395,124,9,0,0,19.892,0.393,2016,NA,NA,NA,NA
totals-2016,Vermont,4569,0,874,3695,3695,0,0,0,0,19.129,0,2016,NA,NA,NA,NA
totals-2016,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Washington,44469,0,8346,36123,36112,8,3,0,0,18.768,0.022,2016,NA,NA,NA,NA
totals-2016,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2016,NA,NA,NA,NA
totals-2016,Wisconsin,51206,0,7409,43797,43751,44,2,0,0,14.469,0.1,2016,NA,NA,NA,NA
totals-2016,Wyoming,74500,0,9576,64924,64897,11,12,0,4,12.854,0.017,2016,NA,NA,NA,NA
totals-2016,Total,6158432,0,1850206,4308226,4288219,19131,506,1,369,30.043,0.444,2016,NA,NA,NA,NA
2016-12-31,Alabama,911,0,152,759,735,24,0,0,0,16.685,3.162,2016,2016-12-31,366,2016,52
2016-12-31,Alaska,22,0,5,17,17,0,0,0,0,22.727,0,2016,2016-12-31,366,2016,52
2016-12-31,Arizona,401,0,186,215,214,1,0,0,0,46.384,0.465,2016,2016-12-31,366,2016,52
2016-12-31,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,California,6212,0,2365,3847,3844,3,0,0,0,38.071,0.078,2016,2016-12-31,366,2016,52
2016-12-31,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Connecticut,53,0,15,38,38,0,0,0,0,28.302,0,2016,2016-12-31,366,2016,52
2016-12-31,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Florida,264,0,53,211,211,0,0,0,0,20.076,0,2016,2016-12-31,366,2016,52
2016-12-31,Georgia,308,0,92,216,216,0,0,0,0,29.87,0,2016,2016-12-31,366,2016,52
2016-12-31,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Idaho,1877,0,323,1554,1545,9,0,0,0,17.208,0.579,2016,2016-12-31,366,2016,52
2016-12-31,Illinois,7122,0,1021,6101,6074,27,0,0,0,14.336,0.443,2016,2016-12-31,366,2016,52
2016-12-31,Indiana,1861,0,178,1683,1678,4,0,0,1,9.565,0.238,2016,2016-12-31,366,2016,52
2016-12-31,Iowa,242,0,36,206,204,2,0,0,0,14.876,0.971,2016,2016-12-31,366,2016,52
2016-12-31,Kansas,96,0,25,71,69,2,0,0,0,26.042,2.817,2016,2016-12-31,366,2016,52
2016-12-31,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Louisiana,87,0,18,69,69,0,0,0,0,20.69,0,2016,2016-12-31,366,2016,52
2016-12-31,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Maryland,365,0,87,278,278,0,0,0,0,23.836,0,2016,2016-12-31,366,2016,52
2016-12-31,Massachusetts,235,0,97,138,138,0,0,0,0,41.277,0,2016,2016-12-31,366,2016,52
2016-12-31,Michigan,13,0,3,10,10,0,0,0,0,23.077,0,2016,2016-12-31,366,2016,52
2016-12-31,Minnesota,992,0,211,781,779,2,0,0,0,21.27,0.256,2016,2016-12-31,366,2016,52
2016-12-31,Mississippi,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Missouri,1404,0,447,957,932,24,1,0,0,31.838,2.508,2016,2016-12-31,366,2016,52
2016-12-31,Montana,330,0,230,100,100,0,0,0,0,69.697,0,2016,2016-12-31,366,2016,52
2016-12-31,Nebraska,6,0,0,6,6,0,0,0,0,0,0,2016,2016-12-31,366,2016,52
2016-12-31,Nevada,213,0,158,55,55,0,0,0,0,74.178,0,2016,2016-12-31,366,2016,52
2016-12-31,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,New Jersey,242,0,85,157,156,1,0,0,0,35.124,0.637,2016,2016-12-31,366,2016,52
2016-12-31,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,New York,6453,0,3140,3313,3313,0,0,0,0,48.66,0,2016,2016-12-31,366,2016,52
2016-12-31,North Carolina,310,0,82,228,228,0,0,0,0,26.452,0,2016,2016-12-31,366,2016,52
2016-12-31,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Ohio,112,0,51,61,61,0,0,0,0,45.536,0,2016,2016-12-31,366,2016,52
2016-12-31,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Oregon,262,0,154,108,107,1,0,0,0,58.779,0.926,2016,2016-12-31,366,2016,52
2016-12-31,Pennsylvania,601,0,165,436,436,0,0,0,0,27.454,0,2016,2016-12-31,366,2016,52
2016-12-31,Rhode Island,233,0,17,216,216,0,0,0,0,7.296,0,2016,2016-12-31,366,2016,52
2016-12-31,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,South Dakota,76,0,10,66,66,0,0,0,0,13.158,0,2016,2016-12-31,366,2016,52
2016-12-31,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Texas,2359,0,145,2214,2211,3,0,0,0,6.147,0.136,2016,2016-12-31,366,2016,52
2016-12-31,Utah,359,0,73,286,286,0,0,0,0,20.334,0,2016,2016-12-31,366,2016,52
2016-12-31,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Washington,185,0,23,162,162,0,0,0,0,12.432,0,2016,2016-12-31,366,2016,52
2016-12-31,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Wisconsin,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-31,366,2016,52
2016-12-31,Wyoming,122,0,25,97,97,0,0,0,0,20.492,0,2016,2016-12-31,366,2016,52
2016-12-31,Total,34328,0,9672,24656,24551,103,1,0,1,28.175,0.418,2016,2016-12-31,366,2016,52
2016-12-24,Alabama,2467,0,91,2376,2362,14,0,0,0,3.689,0.589,2016,2016-12-24,359,2016,51
2016-12-24,Alaska,23,0,7,16,10,6,0,0,0,30.435,37.5,2016,2016-12-24,359,2016,51
2016-12-24,Arizona,529,0,234,295,288,7,0,0,0,44.234,2.373,2016,2016-12-24,359,2016,51
2016-12-24,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,California,5189,0,1836,3353,3347,5,1,0,0,35.383,0.149,2016,2016-12-24,359,2016,51
2016-12-24,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Connecticut,52,0,17,35,35,0,0,0,0,32.692,0,2016,2016-12-24,359,2016,51
2016-12-24,Delaware,1,0,0,1,1,0,0,0,0,0,0,2016,2016-12-24,359,2016,51
2016-12-24,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Florida,265,0,66,199,199,0,0,0,0,24.906,0,2016,2016-12-24,359,2016,51
2016-12-24,Georgia,367,0,87,280,280,0,0,0,0,23.706,0,2016,2016-12-24,359,2016,51
2016-12-24,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Idaho,2135,0,515,1620,1600,20,0,0,0,24.122,1.235,2016,2016-12-24,359,2016,51
2016-12-24,Illinois,9820,0,1551,8269,8252,15,2,0,0,15.794,0.181,2016,2016-12-24,359,2016,51
2016-12-24,Indiana,2806,0,279,2527,2524,1,2,0,0,9.943,0.04,2016,2016-12-24,359,2016,51
2016-12-24,Iowa,89,0,27,62,61,0,1,0,0,30.337,0,2016,2016-12-24,359,2016,51
2016-12-24,Kansas,289,0,80,209,208,1,0,0,0,27.682,0.478,2016,2016-12-24,359,2016,51
2016-12-24,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Louisiana,186,0,25,161,161,0,0,0,0,13.441,0,2016,2016-12-24,359,2016,51
2016-12-24,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Maryland,333,0,78,255,255,0,0,0,0,23.423,0,2016,2016-12-24,359,2016,51
2016-12-24,Massachusetts,125,0,47,78,78,0,0,0,0,37.6,0,2016,2016-12-24,359,2016,51
2016-12-24,Michigan,16,0,2,14,14,0,0,0,0,12.5,0,2016,2016-12-24,359,2016,51
2016-12-24,Minnesota,2398,0,459,1939,1939,0,0,0,0,19.141,0,2016,2016-12-24,359,2016,51
2016-12-24,Mississippi,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Missouri,2429,0,834,1595,1580,15,0,0,0,34.335,0.94,2016,2016-12-24,359,2016,51
2016-12-24,Montana,244,0,132,112,112,0,0,0,0,54.098,0,2016,2016-12-24,359,2016,51
2016-12-24,Nebraska,54,0,8,46,46,0,0,0,0,14.815,0,2016,2016-12-24,359,2016,51
2016-12-24,Nevada,220,0,158,62,62,0,0,0,0,71.818,0,2016,2016-12-24,359,2016,51
2016-12-24,New Hampshire,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,New Jersey,381,0,140,241,239,2,0,0,0,36.745,0.83,2016,2016-12-24,359,2016,51
2016-12-24,New Mexico,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,New York,6815,0,3386,3429,3426,1,2,0,0,49.685,0.029,2016,2016-12-24,359,2016,51
2016-12-24,North Carolina,584,0,141,443,442,1,0,0,0,24.144,0.226,2016,2016-12-24,359,2016,51
2016-12-24,North Dakota,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Ohio,262,0,114,148,148,0,0,0,0,43.511,0,2016,2016-12-24,359,2016,51
2016-12-24,Oklahoma,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Oregon,382,0,171,211,202,9,0,0,0,44.764,4.265,2016,2016-12-24,359,2016,51
2016-12-24,Pennsylvania,751,0,132,619,619,0,0,0,0,17.577,0,2016,2016-12-24,359,2016,51
2016-12-24,Rhode Island,175,0,18,157,157,0,0,0,0,10.286,0,2016,2016-12-24,359,2016,51
2016-12-24,South Carolina,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,South Dakota,105,0,18,87,87,0,0,0,0,17.143,0,2016,2016-12-24,359,2016,51
2016-12-24,Tennessee,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Texas,2586,0,255,2331,2331,0,0,0,0,9.861,0,2016,2016-12-24,359,2016,51
2016-12-24,Utah,196,0,37,159,159,0,0,0,0,18.878,0,2016,2016-12-24,359,2016,51
2016-12-24,Vermont,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Washington,196,0,44,152,152,0,0,0,0,22.449,0,2016,2016-12-24,359,2016,51
2016-12-24,West Virginia,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-24,359,2016,51
2016-12-24,Wisconsin,529,0,67,462,460,2,0,0,0,12.665,0.433,2016,2016-12-24,359,2016,51
2016-12-24,Wyoming,38,0,5,33,33,0,0,0,0,13.158,0,2016,2016-12-24,359,2016,51
2016-12-24,Total,43037,0,11061,31976,31869,99,8,0,0,25.701,0.31,2016,2016-12-24,359,2016,51
2016-12-17,Alabama,2915,0,145,2770,2730,37,2,0,1,4.974,1.336,2016,2016-12-17,352,2016,50
2016-12-17,Alaska,21,0,4,17,14,3,0,0,0,19.048,17.647,2016,2016-12-17,352,2016,50
2016-12-17,Arizona,949,0,413,536,536,0,0,0,0,43.519,0,2016,2016-12-17,352,2016,50
2016-12-17,Arkansas,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-17,352,2016,50
2016-12-17,California,2877,0,1072,1805,1800,5,0,0,0,37.261,0.277,2016,2016-12-17,352,2016,50
2016-12-17,Colorado,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-17,352,2016,50
2016-12-17,Connecticut,100,0,32,68,68,0,0,0,0,32,0,2016,2016-12-17,352,2016,50
2016-12-17,Delaware,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-17,352,2016,50
2016-12-17,District Of Columbia,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-17,352,2016,50
2016-12-17,Florida,412,0,114,298,298,0,0,0,0,27.67,0,2016,2016-12-17,352,2016,50
2016-12-17,Georgia,377,0,74,303,303,0,0,0,0,19.629,0,2016,2016-12-17,352,2016,50
2016-12-17,Hawaii,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-17,352,2016,50
2016-12-17,Idaho,2322,0,292,2030,2021,9,0,0,0,12.575,0.443,2016,2016-12-17,352,2016,50
2016-12-17,Illinois,9049,0,1604,7445,7437,7,1,0,0,17.726,0.094,2016,2016-12-17,352,2016,50
2016-12-17,Indiana,5086,0,537,4549,4529,20,0,0,0,10.558,0.44,2016,2016-12-17,352,2016,50
2016-12-17,Iowa,148,0,47,101,100,1,0,0,0,31.757,0.99,2016,2016-12-17,352,2016,50
2016-12-17,Kansas,692,0,178,514,512,2,0,0,0,25.723,0.389,2016,2016-12-17,352,2016,50
2016-12-17,Kentucky,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-17,352,2016,50
2016-12-17,Louisiana,423,0,69,354,354,0,0,0,0,16.312,0,2016,2016-12-17,352,2016,50
2016-12-17,Maine,0,0,0,0,0,0,0,0,0,NA,NA,2016,2016-12-17,352,2016,50
2016-12-17,Maryland,160,0,43,117,117,0,0,0,0,26.875,0,2016,2016-12-17,352,2016,50
2016-12-17,Massachusetts,364,0,121,243,243,0,0,0,0,33.242,0,2016,2016-12-17,352,2016,50
2016-12-17,Michigan,25,0,7,18,18,0,0,0,0,28,0,2016,2016-12-17,352,2016,50
